,0
639,0.1168879
640,0.0
641,0.0
642,0.0
643,0.0
644,0.4530908
645,0.0
646,0.19181608
647,0.0
648,0.28955916
649,0.0
650,0.0
651,0.0
652,0.33306354
653,0.0061067524
654,0.0
655,0.0
656,0.09686563
657,0.3667395
658,0.0
659,0.0
660,0.0
661,0.82040346
662,0.3362028
663,0.0
664,0.09750447
665,0.0
666,0.22642477
667,0.0
668,0.0
669,0.19094026
670,0.34030223
671,0.9071663
672,0.15870142
673,0.0
674,0.062037982
675,0.25766426
676,0.053527698
677,0.6207473
678,0.0
679,0.07245783
680,0.0
681,0.16114129
682,0.0
683,0.0
684,0.09854555
685,0.4543642
686,0.14127402
687,0.0
688,0.05255651
689,0.5430255
690,0.35931796
691,0.96814674
692,0.0
693,0.6380089
694,0.05272262
695,0.0
696,0.0
697,0.010739475
698,0.0
699,0.0
700,0.42126492
701,0.14645226
702,0.0
703,0.6640204
704,0.0
705,0.0
706,0.0
707,0.0
708,0.41508627
709,0.3727709
710,0.0
711,0.3180512
712,0.0
713,0.0
714,0.4556441
715,0.03655077
716,0.24511355
717,0.111250445
718,0.0
719,0.0
720,0.0
721,1.1149786
722,0.0
723,0.0
724,0.86952746
725,0.0
726,0.22550441
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,0.6710031
733,0.024632828
734,0.0
735,0.7799712
736,0.2783185
737,0.105240755
738,0.0
739,0.38585892
740,0.5415632
741,0.11475487
742,0.33598697
743,0.0
744,0.0
745,0.0
746,0.040319595
747,0.0
748,0.048156712
749,0.0
750,0.0
751,0.0
752,0.5969982
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.019103065
761,0.23276207
762,0.0
763,0.23623833
764,0.0
765,0.0
766,0.4918853
767,0.5246624
768,0.0
769,0.0
770,0.0
771,0.62604433
772,0.0
773,0.0
774,0.36629084
775,0.0
776,0.022944776
777,0.0
778,0.14691825
779,0.24685062
780,0.891228
781,0.0
782,0.0
783,0.0
784,0.011560339
785,0.11339814
786,0.006711873
787,0.0
788,0.2971951
789,0.0
790,0.4354829
791,0.33014306
792,0.20424977
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,0.5474754
800,0.0
801,0.061172143
802,0.0
803,0.1643366
804,0.0
805,0.40154812
806,0.69840276
807,0.0
808,0.9320602
809,0.25813395
810,0.5089011
811,0.0
812,0.0
813,0.53450763
814,0.0
815,0.10050165
816,0.0
817,0.5988607
818,0.0
819,0.0
820,0.0
821,0.39217025
822,0.4045712
823,0.6945185
824,0.42020273
825,0.0
826,0.0
827,0.4068165
828,0.0
829,0.0
830,0.08798028
831,0.4733877
832,0.0
833,0.0
834,0.29809588
835,0.0
836,0.29102156
837,0.83487546
838,0.0
839,0.0
840,0.11449901
841,0.0
842,0.0
843,0.26563197
844,0.0
845,0.0
846,0.5794568
847,0.68245405
848,0.27316904
849,0.08264224
850,0.0
851,0.0
852,0.0
853,0.0
854,0.0
855,0.0
856,0.30613902
857,0.0
858,0.0
859,0.050195873
860,0.0
861,0.0
862,0.0
863,0.0
864,0.1158966
865,0.13764799
866,0.6735521
867,1.6759523
868,0.55892867
869,0.4475392
870,0.0
871,0.0
872,0.0
873,0.0
874,0.0
875,0.0
876,0.4932102
877,0.0
878,0.5578083
879,0.3589577
880,0.0
881,0.036818333
882,0.2810246
883,0.0
884,0.005164424
885,0.64492047
886,0.0
887,0.6573517
888,0.44804755
889,0.0
890,0.11102839
891,0.68064135
892,0.0
893,0.0
894,0.0
895,0.0
896,0.27434066
897,0.0
898,0.057399947
899,0.0
900,0.0
901,0.0
902,0.0
903,0.0
904,0.0
905,0.0
906,0.0
907,0.0
908,0.36065313
909,0.49027818
910,0.0
911,0.0
912,0.20622614
913,0.81866956
914,0.8728245
915,0.45676133
916,0.49726713
917,0.16558653
918,0.0
919,0.33661285
920,0.32188943
921,0.0
922,0.10787921
923,0.0
924,0.73884743
925,0.0
926,0.45135495
927,0.26395658
928,0.0
929,0.0
930,0.0
931,0.76670134
932,0.0
933,0.0
934,0.15720102
935,0.0
936,0.0
937,1.1388602
938,0.0
939,0.0
940,0.0
941,0.348466
942,0.0
943,0.0
944,0.71590817
945,0.0
946,0.0
947,0.17832597
948,0.024705049
949,0.0
950,0.15900774
951,0.2663687
952,0.01422183
953,0.0
954,0.0
955,0.28315035
956,0.36751267
957,0.09537586
958,0.0
959,0.21373388
960,0.0
961,0.4689269
962,0.7500997
963,0.11025086
964,0.0
965,0.51913655
966,0.27625948
967,0.0
968,0.18428652
969,0.0
970,0.0
971,0.06845002
972,0.0
973,0.112480864
974,0.2712824
975,0.0
976,0.025331112
977,0.17723851
978,0.0
979,0.5687484
980,0.0
981,0.0
982,0.0
983,0.49815837
984,0.0
985,0.33913213
986,0.32137945
987,0.0
988,0.0
989,0.0
990,0.06792467
991,0.0
992,0.38300058
993,0.6817726
994,0.0
995,0.120186016
996,0.5338371
997,0.0
998,0.026064608
999,0.73725873
1000,0.0
1001,0.3023888
1002,0.10093452
1003,0.38027442
1004,0.0
1005,0.18649314
1006,0.3245576
1007,0.20333213
1008,0.7867246
1009,1.1385642
1010,0.19770502
1011,0.15877917
1012,0.0
1013,0.4099025
1014,0.81170434
1015,0.24113971
1016,0.16531926
1017,0.0
1018,0.061450254
1019,0.0
1020,0.308537
1021,0.025189014
1022,0.0
1023,0.08231993
1024,0.092649944
1025,0.30467963
1026,0.0
1027,0.0
1028,0.0
1029,0.3370072
1030,0.0
1031,0.0
1032,0.49525842
1033,0.0
1034,0.019496355
1035,0.0
1036,0.30857378
1037,0.0
1038,0.32436347
1039,0.0
1040,0.5048152
1041,0.11144556
1042,0.01825818
1043,0.0
1044,0.0
1045,0.0
1046,0.0
1047,0.2619038
1048,0.0
1049,0.37505063
1050,0.08988867
1051,0.0
1052,0.2901066
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.12697643
1058,0.18915717
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.00480032
1064,0.5103809
1065,0.33628494
1066,0.18500608
1067,0.311098
1068,0.0
1069,0.0
1070,0.43174005
1071,0.2617523
1072,0.0
1073,0.51545435
1074,0.0
1075,0.28962258
1076,0.0
1077,0.56658876
1078,0.44599593
1079,0.50939137
1080,0.0
1081,0.3035624
1082,0.0
1083,0.4976734
1084,0.07574591
1085,0.0
1086,0.0
1087,0.0
1088,0.008944672
1089,0.0
1090,1.0781547
1091,0.33018363
1092,0.18338588
1093,1.0609425
1094,0.0
1095,0.0
1096,0.0
1097,0.9005703
1098,0.0
1099,0.0
1100,0.5304941
1101,0.24587908
1102,0.21940488
1103,0.19072708
1104,0.11738007
1105,0.0
1106,0.0
1107,0.28399447
1108,0.0
1109,0.10431575
1110,0.053912472
1111,0.0
1112,0.0
1113,0.6364161
1114,0.0
1115,0.0
1116,0.51057404
1117,0.0
1118,1.2702607
1119,0.0
1120,0.0
1121,0.28164995
1122,0.44981173
1123,0.0
1124,0.0
1125,0.31200412
1126,1.4237002
1127,0.5142067
1128,0.24841069
1129,0.0
1130,0.0686078
1131,0.564664
1132,0.0
1133,0.0
1134,0.68631715
1135,0.0
1136,0.11268462
1137,0.0
1138,0.0
1139,0.07643549
1140,0.0
1141,0.0
1142,0.30487657
1143,0.30674583
1144,0.30749682
1145,0.3234416
1146,0.0
1147,0.8075708
1148,0.26754594
1149,0.27561757
1150,0.13893528
1151,0.21250944
1152,0.19584388
1153,0.0
1154,0.05080888
1155,0.0
1156,0.29532018
1157,0.43885872
1158,0.61717755
1159,0.0
1160,1.4880519
1161,0.22637983
1162,0.9986594
1163,0.77305806
1164,0.69880795
1165,0.20004687
1166,0.0
1167,0.5746495
1168,0.0
1169,0.07574188
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.75105405
1175,0.32471874
1176,0.0
1177,0.05092252
1178,0.0
1179,0.3696863
1180,0.7842069
1181,0.0
1182,0.053779595
1183,0.0
1184,0.10259344
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.16762063
1199,0.1894037
1200,0.0
1201,0.0
1202,0.52170396
1203,0.21903285
1204,0.12859783
1205,0.70248306
1206,0.07477385
1207,0.19975896
1208,0.0
1209,0.65449727
1210,0.0
1211,0.0
1212,0.0
1213,0.6460577
1214,0.507
1215,0.0
1216,0.0
1217,0.20696107
1218,0.0
1219,0.0
1220,0.0
1221,0.57564026
1222,0.65881735
1223,0.15964302
1224,0.0
1225,0.29790664
1226,0.4734398
1227,0.0
1228,0.72730774
1229,0.43241826
1230,0.0
1231,0.6136364
1232,0.3110598
1233,0.16742618
1234,0.0
1235,1.1270468
1236,0.4834213
1237,0.0881801
1238,0.0
1239,0.0
1240,0.0
1241,0.64819807
1242,0.6337646
1243,0.68485945
1244,0.0
1245,0.4397533
1246,0.6690831
1247,0.13143836
1248,0.08828276
1249,0.0
1250,0.0
1251,0.089360185
1252,0.0
1253,0.2145783
1254,0.14468513
1255,0.0
1256,0.0
1257,0.3273621
1258,1.302294
1259,0.0
1260,0.41614664
1261,0.0
1262,0.10889329
1263,0.0
1264,0.2979476
1265,0.2918475
1266,0.0
1267,0.0
1268,0.012628962
1269,0.40116173
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.42995834
1275,0.3077698
1276,0.07678634
1277,0.695513
1278,0.0
1279,0.95685416
1280,0.2492251
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,0.2868533
1286,0.0
1287,0.0
1288,0.0
1289,0.13153896
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.30540088
1295,0.0
1296,0.35503858
1297,0.080317505
1298,0.89875406
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.13866372
1305,0.0
1306,0.12502334
1307,0.09768749
1308,0.0
1309,0.275865
1310,0.4645602
1311,0.0
1312,0.0
1313,0.0
1314,1.040131
1315,0.0
1316,0.0
1317,0.3268591
1318,0.0
1319,0.23176503
1320,0.0
1321,0.0
1322,0.0
1323,0.10232204
1324,0.0
1325,0.22263952
1326,0.0
1327,0.5491476
1328,0.0
1329,0.0
1330,0.2053711
1331,0.020871112
1332,0.21836646
1333,0.2494203
1334,0.0
1335,0.62675416
1336,0.09315411
1337,0.0
1338,1.2895633
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.053005625
1345,0.22587249
1346,0.0
1347,0.42724064
1348,0.51688504
1349,0.0
1350,0.20888662
1351,0.0056029432
1352,0.31346828
1353,0.34556657
1354,0.0
1355,0.0
1356,0.0
1357,0.62260795
1358,0.056637637
1359,0.0
1360,0.15023726
1361,0.0
1362,0.33237526
1363,0.17425328
1364,0.08798217
1365,0.0
1366,0.02939954
1367,0.0
1368,0.7307481
1369,0.6597918
1370,0.0
1371,0.31417847
1372,0.0
1373,0.5325195
1374,0.6830317
1375,0.33956116
1376,0.0
1377,0.08928971
1378,0.8185611
1379,0.2895787
1380,0.0
1381,0.1944313
1382,0.41868243
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.21536496
1388,0.0
1389,0.41143024
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.6906281
1395,0.22396418
1396,0.0
1397,0.036191102
1398,0.4431295
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.057823386
1404,0.0
1405,0.56179345
1406,0.0
1407,0.0
1408,0.0
1409,0.32511988
1410,0.0
1411,0.0
1412,0.37879384
1413,0.9922851
1414,0.0
1415,0.6793885
1416,0.26475343
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.3240765
1422,0.39368403
1423,0.0
1424,0.0
1425,0.8000433
1426,0.0
1427,0.0
1428,0.03153095
1429,0.5503796
1430,0.0
1431,0.29126817
1432,0.0
1433,0.0
1434,0.6377313
1435,0.3238903
1436,0.0
1437,0.039344992
1438,0.0
1439,0.0
1440,0.20833011
1441,0.0
1442,0.0
1443,0.0
1444,0.6544464
1445,0.20982097
1446,0.0
1447,0.0
1448,0.20519958
1449,0.0
1450,0.0
1451,0.9968718
1452,0.41706324
1453,0.45246935
1454,0.51005805
1455,0.35068995
1456,0.0
1457,0.0
1458,0.0
1459,0.0
1460,0.49345163
1461,0.0
1462,0.0
1463,0.0
1464,0.3721056
1465,0.0
1466,0.0
1467,0.0
1468,0.02217036
1469,0.81982505
1470,0.1096654
1471,0.0
1472,0.049189433
1473,0.0
1474,0.0
1475,0.13667513
1476,0.0
1477,0.0
1478,1.1818451
1479,0.15472439
1480,0.38691813
1481,0.5780525
1482,0.13052297
1483,0.0
1484,0.12359088
1485,0.82695484
1486,0.0
1487,0.0
1488,0.29589808
1489,0.0
1490,0.04663163
1491,0.0
1492,0.0
1493,0.0
1494,0.0
1495,0.0
1496,0.63566095
1497,0.0
1498,0.06457468
1499,0.32640228
1500,0.0
1501,0.22547816
1502,0.0
1503,0.27352053
1504,0.0
1505,0.1250506
1506,0.7590915
1507,0.0
1508,0.0
1509,0.0
1510,0.0
1511,0.12513526
1512,1.0103047
1513,0.1389966
1514,0.14632694
1515,0.20456153
1516,0.17930503
1517,0.50337183
1518,0.8417589
1519,0.0067802104
1520,0.0
1521,0.0
1522,0.0
1523,0.0
1524,0.0
1525,0.0
1526,0.0
1527,0.0
1528,0.7475613
1529,0.0
1530,0.083084375
1531,0.52119255
1532,0.32497156
1533,0.0
1534,0.0
1535,0.16782647
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.017097857
1543,0.07419193
1544,0.0
1545,0.6343218
1546,0.22250266
1547,0.0
1548,0.7231547
1549,0.0
1550,0.0
1551,0.0
1552,0.191245
1553,1.0083628
1554,0.2570696
1555,0.0
1556,0.0
1557,0.0
1558,0.0
1559,0.22902088
1560,0.40221494
1561,0.0
1562,0.0
1563,0.0
1564,0.31941918
1565,0.0
1566,0.52141374
1567,0.27888268
1568,0.07125494
1569,0.0
1570,0.42091677
1571,0.2408627
1572,0.0
1573,0.0
1574,0.713632
1575,0.6126998
1576,0.0
1577,0.12428997
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.054244347
1583,0.25191855
1584,0.0
1585,0.0
1586,0.22671768
1587,0.0031625058
1588,0.20958357
1589,0.0
1590,0.0
1591,0.0
1592,0.0
1593,0.0
1594,0.5043204
1595,0.0
1596,0.3832629
1597,0.0
1598,0.0
1599,0.0
1600,0.5042527
1601,0.0
1602,0.12889682
1603,0.20675558
1604,0.0
1605,0.0
1606,0.11190441
1607,0.0
1608,0.0
1609,0.0
1610,0.2291663
1611,0.0
1612,0.0
1613,0.4936394
1614,0.0
1615,0.06224672
1616,0.0
1617,0.0
1618,0.44030738
1619,0.0
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.5425047
1627,1.0037204
1628,0.53357023
1629,0.09076636
1630,0.45741504
1631,0.0
1632,0.0
1633,0.50041217
1634,0.3875651
1635,0.1926988
1636,0.0
1637,0.0
1638,0.083088346
1639,0.0
1640,0.0
1641,0.22745216
1642,0.49045563
1643,0.078086674
1644,0.0
1645,0.0
1646,0.14714514
1647,0.052545264
1648,0.0
1649,0.0
1650,0.0
1651,0.0
1652,0.45765978
1653,0.18041186
1654,0.17332669
1655,0.0
1656,0.0
1657,0.0
1658,0.0
1659,0.0
1660,0.47868752
1661,0.24628243
1662,0.0
1663,0.37310755
1664,0.0
1665,0.68880105
1666,0.0
1667,0.8473588
1668,0.0
1669,0.0
1670,0.0
1671,0.0
1672,0.15445843
1673,0.018468307
1674,0.504835
1675,0.098913744
1676,0.15232491
1677,0.45865318
1678,0.0
1679,0.612087
1680,0.35354355
1681,0.43980604
1682,0.026914045
1683,0.46809077
1684,0.013275177
1685,0.12285369
1686,0.13134177
1687,0.0
1688,0.0
1689,0.0
1690,0.0
1691,0.0
1692,0.0
1693,0.0
1694,0.4581013
1695,0.0
1696,0.13293691
1697,0.0
1698,0.0
1699,0.0
1700,0.34316292
1701,0.0
1702,0.027119085
1703,0.0
1704,0.0
1705,0.0
1706,0.1532409
1707,0.22680868
1708,0.0
1709,0.2615726
1710,0.0
1711,0.0
1712,0.0
1713,0.0
1714,0.0
1715,0.0
1716,0.0
1717,0.34283742
1718,0.0
1719,0.0
1720,0.0
1721,0.0
1722,0.2590653
1723,0.70385367
1724,0.49147457
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.6446549
1730,0.1890938
1731,0.0
1732,0.0
1733,0.81020004
1734,0.0
1735,0.0
1736,0.53358144
1737,0.15577033
1738,0.0
1739,0.0
1740,0.07186077
1741,0.024416061
1742,0.46980104
1743,0.08692689
1744,0.0
1745,0.14393441
1746,0.075959824
1747,0.52286345
1748,0.0
1749,0.74576455
1750,0.8553125
1751,0.6842945
1752,0.1917533
1753,1.1239326
1754,0.0
1755,0.0
1756,0.0
1757,0.13156022
1758,0.2934907
1759,0.22367276
1760,0.0
1761,0.0
1762,0.0
1763,0.2255243
1764,0.43056947
1765,0.0
1766,0.0
1767,0.109116875
1768,0.66063535
1769,0.17154887
1770,0.30771288
1771,0.6213191
1772,0.0
1773,0.3046329
1774,0.0
1775,0.0
1776,0.48557478
1777,0.0
1778,0.4206541
1779,0.0
1780,0.0
1781,0.0
1782,0.27329224
1783,0.0
1784,0.02482799
1785,0.0
1786,0.0
1787,0.5145648
1788,0.0
1789,0.022162419
1790,0.21523464
1791,0.18902907
1792,0.0
1793,0.0
1794,0.048630256
1795,0.0095862625
1796,0.1734933
1797,0.0
1798,0.18250172
1799,0.5940567
1800,0.21293639
1801,0.5800365
1802,0.0
1803,0.0
1804,0.0
1805,0.074905075
1806,0.0
1807,0.0
1808,0.0
1809,0.6101252
1810,0.15211336
1811,0.37530568
1812,0.17174254
1813,0.42002112
1814,0.0
1815,0.0
1816,0.41659406
1817,0.0
1818,1.4078146
1819,0.0
1820,0.0
1821,0.0
1822,0.22857368
1823,0.31914076
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,0.0
1830,0.0
1831,0.802649
1832,0.0
1833,0.61484617
1834,0.0
1835,0.4054432
1836,0.060919166
1837,0.0
1838,1.0230222
1839,0.0
1840,0.07184572
1841,0.0
1842,0.5215032
1843,0.48103064
1844,0.0
1845,0.0
1846,0.0
1847,0.3001726
1848,0.0
1849,0.0
1850,0.12904093
1851,0.0
1852,0.59646344
1853,0.0
1854,0.19353043
1855,0.0
1856,0.75983423
1857,0.0
1858,0.27759823
1859,0.5275666
1860,0.4694933
1861,0.64931303
1862,0.11353978
1863,0.0
1864,0.24717842
1865,0.14296855
1866,0.056929935
1867,0.21882232
1868,0.0
1869,0.2202786
1870,0.29084608
1871,0.0
1872,0.561216
1873,0.33746704
1874,0.15699214
1875,0.0
